1602867869.000000
4.000000
31.13
31.13
31.13
31.13
31.13
31.13
31.13
31.13
31.15
31.15
31.15
31.15
31.19
31.19
31.19
31.19
31.19
31.19
31.19
31.19
31.19
31.19
31.19
31.19
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.23
31.23
31.23
31.23
31.23
31.23
31.23
31.23
31.23
31.23
31.23
31.23
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.29
31.29
31.29
31.29
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.29
31.29
31.29
31.29
31.27
31.27
31.27
31.27
31.29
31.29
31.29
31.29
31.27
31.27
31.27
31.27
31.29
31.29
31.29
31.29
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.29
31.29
31.29
31.29
31.25
31.25
31.25
31.25
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.31
31.31
31.31
31.31
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.29
31.29
31.29
31.29
31.27
31.27
31.27
31.27
31.25
31.25
31.25
31.25
31.27
31.27
31.27
31.27
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.27
31.23
31.23
31.23
31.23
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.23
31.23
31.23
31.23
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.23
31.23
31.23
31.23
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.21
31.19
31.19
31.19
31.19
31.17
31.17
31.17
31.17
31.17
31.17
31.17
31.17
31.19
31.19
31.19
31.19
31.19
31.19
31.19
31.19
31.19
31.19
31.19
31.19
31.17
31.17
31.17
31.17
31.13
31.13
31.13
31.13
31.15
31.15
31.15
31.15
31.13
31.13
31.13
31.13
31.15
31.15
31.15
31.15
31.13
31.13
31.13
31.13
31.11
31.11
31.11
31.11
31.13
31.13
31.13
31.13
31.11
31.11
31.11
31.11
31.11
31.11
31.11
31.11
31.13
31.13
31.13
31.13
31.15
31.15
31.15
31.15
31.17
31.17
31.17
31.17
